filename,image_path,gt_mask_path,pred_mask_path,dice,iou,precision,recall,specificity,tp,fp,fn,tn,gt_foreground_ratio,pred_foreground_ratio
cju32zhbnc1oy0801iyv1ix6p.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju32zhbnc1oy0801iyv1ix6p.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju32zhbnc1oy0801iyv1ix6p.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju32zhbnc1oy0801iyv1ix6p.png,0.7021515230267326,0.5410119405189642,0.5432476335104776,0.9924505321359944,0.7180359890119785,102670,86323,781,219826,0.25256591796875,0.46140869140625
cju330ofbc2l30801th5g3hw6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju330ofbc2l30801th5g3hw6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju330ofbc2l30801th5g3hw6.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju330ofbc2l30801th5g3hw6.png,0.9750068830494203,0.9512326150543112,0.9707011025158634,0.9793510324485045,0.9987771020624011,15936,481,336,392847,0.0397265625,0.04008056640625
cju33231uy4gi0993qc7b1jch.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33231uy4gi0993qc7b1jch.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33231uy4gi0993qc7b1jch.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju33231uy4gi0993qc7b1jch.png,0.4729346473246078,0.30970164210506035,0.31173005541003856,0.9794219555481306,0.8673944249535238,23179,51177,487,334757,0.0577783203125,0.181533203125
cju334jzo261t0835yqudnfs1.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju334jzo261t0835yqudnfs1.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju334jzo261t0835yqudnfs1.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju334jzo261t0835yqudnfs1.png,0.9830970129017198,0.9667559495591558,0.9701478336366478,0.996396550460513,0.9923413499972562,81571,2510,295,325224,0.1998681640625,0.20527587890625
cju336l68y7if0993wf092166.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju336l68y7if0993wf092166.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju336l68y7if0993wf092166.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju336l68y7if0993wf092166.png,0.9347707806303969,0.8775301725047101,0.9720488561729658,0.900246332029754,0.9924426416689295,83325,2396,9233,314646,0.2259716796875,0.20927978515625
cju3381d8bz3h07991xtl7ra0.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju3381d8bz3h07991xtl7ra0.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju3381d8bz3h07991xtl7ra0.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju3381d8bz3h07991xtl7ra0.png,0.9121811745486245,0.8385414493727793,0.8541135475103939,0.9787202960655497,0.9911762589188434,20099,3433,437,385631,0.05013671875,0.057451171875
cju33belnbyhm0878yxl42233.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33belnbyhm0878yxl42233.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33belnbyhm0878yxl42233.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju33belnbyhm0878yxl42233.png,0.9462864091506027,0.8980489739987088,0.9857493468451202,0.9098615221604375,0.9990581611643223,24902,360,2467,381871,0.06681884765625,0.0616748046875
cju33eqwbcch208012jikwdky.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33eqwbcch208012jikwdky.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33eqwbcch208012jikwdky.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju33eqwbcch208012jikwdky.png,0.8350105069998557,0.7167536806273684,0.7222862263188399,0.9894262467559981,0.938466469260197,56425,21695,603,330877,0.139228515625,0.19072265625
cju33jon3ygbj0993pu22a4k6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33jon3ygbj0993pu22a4k6.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33jon3ygbj0993pu22a4k6.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju33jon3ygbj0993pu22a4k6.png,0.9635965307164743,0.9297503909195011,0.9756305074446938,0.9518558045775415,0.998978952675348,16054,401,812,392333,0.0411767578125,0.04017333984375
cju33mirdc8mj0799k33wzoes.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/images/cju33mirdc8mj0799k33wzoes.jpg,/kaggle/input/datasets/okeydokey0805/kvasir-semantic-880-120/Kvasir_Semantic_880_120/val/masks_binary/cju33mirdc8mj0799k33wzoes.png,/kaggle/working/runs/unet_resnet34_640_seed0_100e/pred_masks/cju33mirdc8mj0799k33wzoes.png,0.9630065085030702,0.9286524133463872,0.9396099639463296,0.9875979674446823,0.986991592485604,68802,4422,864,335512,0.1700830078125,0.17876953125
