epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,train/sem_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,val/sem_loss,lr/pg0,lr/pg1,lr/pg2
76,1350.86,0.71102,0.98612,0.56557,0.00966,0.68147,0.86991,0.84243,0.89447,0.71156,0.86991,0.84243,0.89447,0.7057,0.83768,1.46819,0.64478,0.01887,0,0.000515,0.000515,0.000515
77,1368.21,0.70951,0.97238,0.5328,0.01027,0.68073,0.82564,0.90551,0.89744,0.7022,0.82564,0.90551,0.89901,0.69198,0.83664,1.41213,0.57397,0.01913,0,0.0004952,0.0004952,0.0004952
78,1385.58,0.6635,0.95544,0.49137,0.00905,0.59856,0.83724,0.89764,0.90498,0.71002,0.84496,0.90551,0.90554,0.69346,0.78942,1.44874,0.63837,0.01763,0,0.0004754,0.0004754,0.0004754
79,1402.93,0.66315,0.92453,0.48947,0.00826,0.59531,0.87099,0.83465,0.90162,0.70374,0.86277,0.82677,0.90018,0.70668,0.84973,1.42558,0.66435,0.01963,0,0.0004556,0.0004556,0.0004556
80,1420.4,0.67788,0.98031,0.51296,0.00884,0.56815,0.93402,0.78023,0.88942,0.70626,0.93402,0.78023,0.882,0.69857,0.84773,1.53004,0.64166,0.01943,0,0.0004358,0.0004358,0.0004358
81,1437.63,0.71074,1.02433,0.56191,0.0097,0.60594,0.86198,0.85827,0.88908,0.71812,0.87779,0.87402,0.90509,0.71036,0.78208,1.44147,0.57422,0.01781,0,0.000416,0.000416,0.000416
82,1454.96,0.63701,0.88291,0.46051,0.00819,0.51661,0.89556,0.87402,0.90463,0.7041,0.88693,0.86614,0.89772,0.69296,0.81341,1.48036,0.60154,0.01893,0,0.0003962,0.0003962,0.0003962
83,1472.16,0.66909,0.94738,0.46111,0.00904,0.59254,0.9018,0.82677,0.90376,0.70664,0.91178,0.81384,0.89714,0.70344,0.84942,1.46821,0.62555,0.01971,0,0.0003764,0.0003764,0.0003764
84,1489.41,0.66937,0.91545,0.45724,0.00884,0.53031,0.89446,0.85827,0.90063,0.72093,0.90267,0.86614,0.91006,0.70625,0.81195,1.51758,0.56252,0.01858,0,0.0003566,0.0003566,0.0003566
85,1506.69,0.64462,0.95773,0.49044,0.00864,0.54804,0.9426,0.8189,0.91078,0.70077,0.9306,0.81102,0.89989,0.68883,0.82694,1.47942,0.60133,0.01909,0,0.0003368,0.0003368,0.0003368
86,1523.98,0.66776,0.94096,0.49486,0.00841,0.50797,0.84685,0.88976,0.90572,0.72496,0.84685,0.88976,0.90555,0.70582,0.80948,1.42791,0.55059,0.01834,0,0.000317,0.000317,0.000317
87,1541.17,0.67493,0.97112,0.48654,0.00816,0.57342,0.91423,0.8189,0.89515,0.71465,0.91713,0.8189,0.87794,0.70098,0.80821,1.4885,0.61201,0.01828,0,0.0002972,0.0002972,0.0002972
88,1558.4,0.66937,0.94684,0.49663,0.00883,0.53501,0.89068,0.83402,0.89467,0.71688,0.89068,0.83402,0.8868,0.70048,0.82,1.49946,0.6201,0.01867,0,0.0002774,0.0002774,0.0002774
89,1575.7,0.66886,0.89918,0.47085,0.00918,0.52736,0.9381,0.82677,0.90734,0.71852,0.9381,0.82677,0.90233,0.7074,0.80772,1.50093,0.55645,0.01833,0,0.0002576,0.0002576,0.0002576
90,1592.89,0.62733,0.85245,0.47572,0.00855,0.56903,0.93715,0.82187,0.9147,0.73695,0.92759,0.83465,0.90362,0.71612,0.77515,1.47749,0.5363,0.01767,0,0.0002378,0.0002378,0.0002378
91,1610.99,0.56009,0.7766,0.27711,0.01147,0.30137,0.90647,0.83943,0.90289,0.73721,0.95335,0.80452,0.90167,0.71941,0.78428,1.51523,0.52776,0.01801,0,0.000218,0.000218,0.000218
92,1627.54,0.5459,0.74297,0.22999,0.0107,0.27919,0.88999,0.82813,0.88491,0.70912,0.89394,0.82677,0.87561,0.70553,0.81509,1.50407,0.57874,0.01863,0,0.0001982,0.0001982,0.0001982
93,1643.86,0.55798,0.70065,0.25431,0.01181,0.26509,0.93779,0.82677,0.89925,0.7218,0.88926,0.86614,0.89728,0.71682,0.80646,1.55145,0.53999,0.01826,0,0.0001784,0.0001784,0.0001784
94,1660.22,0.53052,0.71569,0.25785,0.01029,0.30448,0.91661,0.82677,0.9103,0.73555,0.90663,0.8189,0.89784,0.71665,0.78462,1.55307,0.5185,0.01784,0,0.0001586,0.0001586,0.0001586
95,1676.69,0.54299,0.71753,0.24687,0.01138,0.28112,0.87229,0.86049,0.90827,0.73027,0.85858,0.86049,0.89529,0.71593,0.78284,1.55871,0.56146,0.0178,0,0.0001388,0.0001388,0.0001388
96,1693.46,0.51496,0.70303,0.24528,0.01036,0.26742,0.92864,0.81974,0.90544,0.73559,0.88941,0.85039,0.90503,0.72403,0.77431,1.54262,0.50897,0.01769,0,0.000119,0.000119,0.000119
97,1709.81,0.50839,0.70171,0.21818,0.01046,0.27755,0.93273,0.85827,0.90964,0.73674,0.92084,0.84252,0.90992,0.72502,0.76219,1.54019,0.49258,0.01752,0,9.92e-05,9.92e-05,9.92e-05
98,1726.12,0.504,0.67597,0.22371,0.01044,0.26304,0.9059,0.85827,0.90755,0.73947,0.92801,0.81206,0.90794,0.72938,0.78289,1.54332,0.50211,0.01776,0,7.94e-05,7.94e-05,7.94e-05
99,1742.36,0.50061,0.70046,0.22831,0.0106,0.27744,0.90637,0.8385,0.90186,0.73637,0.90505,0.82564,0.89976,0.71908,0.78494,1.53712,0.52334,0.01781,0,5.96e-05,5.96e-05,5.96e-05
100,1758.62,0.49104,0.69901,0.22091,0.00977,0.26852,0.92885,0.81102,0.91289,0.73565,0.92422,0.81102,0.90427,0.72357,0.78747,1.5353,0.50605,0.01778,0,3.98e-05,3.98e-05,3.98e-05
